90612;6,9;34847
90635;7;564
90638;6,1;96
90639;3,8;1163
90633;6,7;2153
90646;6,1;10870
90585;6,2;9835
90657;5,5;7910
90662;6,9;826
90667;7,1;7010
90669;6,2;1978
90695;7;9916
90672;7,6;143
90704;5,9;4933
90715;6,5;377
90712;5,1;825
90729;5,8;1922
90731;5,4;3479
90737;7,3;83960
90730;6,5;20254
90687;4,1;486
90752;4,3;730
90755;5,2;230
90750;6,3;6009
90740;7,8;120411
90758;5,2;379
90768;5,4;832
90771;7,7;40
90746;6,5;1911
90772;6,8;2490
90776;4,3;900
90790;5,1;307
90781;6,4;2870
90795;5,5;1088
90777;6,4;4124
90770;5,2;1583
90801;6,7;3463
90800;7,5;957
90814;4,5;105
90820;8;984
67627;7,2;11018
90832;7,1;223
90807;5,5;5121
90839;5,6;5561
90851;6,6;8679
90854;6,4;1830
90868;4,8;4490
90858;5,3;4770
90850;5,6;45103
90861;7;53699
90865;5,9;251
90876;5,2;2080
90883;6,4;2687
90888;6;21996
90889;5,2;343
90905;7,1;9803
90890;6,6;843
90906;5,4;4535
90919;6,3;926
90916;7,8;26
90920;5,5;13655
90929;5,9;5972
90932;6,6;789
90936;5,9;1359
90917;5,3;665
90950;8,8;49
90952;6,9;98
90963;7,5;1578
90954;5,9;343
90970;6,1;12095
90968;7,9;33597
90969;8,1;2190
90984;7,3;5850
90987;6,1;104
91000;3,9;196
91014;6,3;2252
91026;6,5;295
91037;6,5;1128
91055;7,9;222910
91044;5,6;1313
91029;4,4;1096
91053;6,9;32051
91061;7,5;107153
91066;5,4;427
91067;7,6;1950
91071;4,9;3984
91057;5,8;22962
91082;6,5;4814
91062;6,8;13384
91085;7,2;224
91098;7,1;3700
91095;6,1;361
91108;7,3;3334
91115;7,5;426
91127;7,2;944
91093;5,8;36790
91131;7,2;30004
91151;5,7;5171
91144;5,2;875
91150;6,9;264
91153;4,8;1353
91167;5,3;1020
91168;8;48463
91169;6,2;102
91172;5,3;1964
91166;5,4;4404
91180;6,1;8804
91161;2,9;802
91175;5,4;1015
91185;6,8;27611
91189;6,6;56
91177;7,2;91766
91205;7,3;32103
91211;6;6326
91190;7,9;2496
91216;4,3;222
91215;7,8;296
91218;4,5;31472
91227;6,2;16075
91225;7,6;32089
91219;3,6;194
91223;4,8;126
91240;8,3;22948
91253;5,9;325
91246;7,3;158
91264;5,5;4758
91278;5,2;10057
91280;6;353
91295;6,2;1094
91297;5,7;14200
91308;8,1;18583
91290;5,9;551
91312;5,9;1868
91316;7,3;929
91330;5,6;335
91324;5,8;46304
91328;4,4;944
91340;5,5;1047
91345;4,4;1418
91315;8,2;8077
91343;6,5;47
91361;6,8;221
91362;8,1;1359
91366;7,4;84486
91371;7,2;4902
91376;3,7;3623
91346;7,9;838
91357;4,1;297
91389;5,1;890
91402;5,9;7458
91398;4,7;108
91413;6,8;486
91412;5,9;1831
91417;6,5;632
91430;6,9;45398
91421;7,8;1116
91408;6,5;2573
91429;6,8;10738
91447;7,4;7816
91457;7;11207
91433;6,9;262
91451;7,2;46565
91476;6,1;3930
91474;8;15678
91482;7;7706
91497;7,1;778
91506;7,3;3837
91499;5,4;21613
91501;7,2;808
91509;7,4;1227
91508;4,9;610
91515;4,4;623
91510;5,7;882
91536;5,3;427
91526;6,2;34699
91543;7,4;9560
91540;6;4362
91556;4,8;1669
91546;4,3;796
91562;7,5;40956
91532;7;21
91572;6,2;890
91574;5,5;1252
91581;8,5;1370
91561;6,6;20621
91559;5,9;2945
91577;6,9;9815
91580;5,5;251
91605;7,8;76271
91607;4,8;656
91623;6,8;1137
91609;5,8;412
91615;5,6;4777
91639;6,8;13145
91632;5,6;2488
91649;5,5;612
91644;6,9;374
91660;5,9;27423
91637;5,4;542
91653;5,9;4655
91655;4,9;700
91670;2,3;299
91633;6,4;10237
91682;8,1;12705
91672;6;1140
91673;5,2;574
91690;7,2;398
91701;5;100
91684;5,3;916
91708;6,2;223
91698;6,1;1195
91723;7,8;2132
91727;4,6;186
91729;6;73
91744;6,3;25604
91740;6;23
91756;6,2;1166
91726;7,7;1369
91761;7;227
91751;6,7;224
91752;8,1;265331
91765;5,1;29317
91779;5,6;17613
91780;6,1;5741
91759;5,7;163
91768;4,9;305
91791;7,6;242
91797;5,7;2018
91788;6,7;49170
91792;6,3;926
91812;4,1;453
91769;6,3;1155
91820;8,2;864
91825;5,5;3222
91816;7,2;3467
91819;5,2;8483
91801;5,1;1572
91838;7,1;49
91841;4,9;2720
91831;7,8;3730
91832;6,4;2278
91861;7,1;11027
91862;4;421
91849;5,7;709
91867;7,4;27077
91869;6,8;490
91848;6,5;8163
91877;5,4;21140
91830;6,8;20483
91879;7;76
91894;6,1;257
91864;7,5;14278
91888;7,2;532
91891;7,1;735
91871;6,4;76
91822;3,8;112
91911;5,6;711
91913;6,6;327
86642;6;916
91922;5,7;718
91927;6,5;4410
91941;8,2;1082
91944;2,9;3895
91936;6,5;39955
91951;7,1;21850
91956;5,8;148
91937;7,3;200
91955;7,5;1722
91945;7,1;682
91977;5;102
91929;5,7;825
91984;5,1;3265
91971;4,8;2813
91983;4,2;1579
91992;5,1;5746
91993;4,3;71
91959;8,1;245774
92007;6,8;11111
91985;7,3;321
92013;7,3;56740
92009;5,6;10562
91995;5,7;2115
92037;7,2;876
92040;5,4;1226
92044;7,9;8810
92050;8,1;84503
92069;7;1714
92070;7,8;1578
92022;6;928
92081;5,6;3514
92076;5,5;17625
92078;6,4;49339
92088;6,6;2375
92087;6,1;4852
92107;7,3;30574
92108;6,8;201161
92101;5,8;615
92106;6,4;591
92118;4,3;6571
92117;6,7;141
92125;2,9;190
92072;5,7;3869
92114;5,7;435
92132;4,6;1958
92135;7;3393
92119;6;834
92146;7,9;267
92139;5,8;3322
92149;5;43
92148;7,6;2729
92151;4,2;100
92161;5,7;527
92175;8,4;43
92186;6,8;8
92198;6,2;1485
92208;6;578
92212;4,7;102
92219;6,1;177
92201;5,9;8901
92216;6;272
92218;5,5;4047
92228;5,6;2380
92227;5,8;9222
92242;6,4;546
92240;7,6;14965
92265;6;9380
92274;6,2;755
92266;;
92283;3,9;585
92290;2;253
92287;2,2;2282
92299;5,4;830
92300;7,5;169
92308;9,2;10958
92339;8,9;2703
92385;5,5;41538
92495;7,2;5826
92503;6,8;25584
92515;6,5;21448
92496;4,7;1143
92518;7,7;632
92521;3;621
92532;3;2797
92534;4,3;6645
92536;6,1;8120
92548;6,2;384
92529;4,6;5466
92550;6,1;1924
92551;7,7;2197
92552;5,9;1097
92547;3,9;832
92539;7,1;255
92563;4,2;1376
92561;8,3;5866
92573;7,3;58765
92565;6,9;3796
92578;6,5;510
92571;5;1894
92587;5,8;2057
92582;8,1;22230
92595;4,6;380
92589;6,1;9802
92607;7,8;12636
92605;5,7;393
92611;6,7;34190
92612;4,8;2152
92617;7,3;13255
92620;6,2;406
92628;5,6;2090
92610;6;4145
92634;6,4;78169
92646;7;3969
92639;6,3;3111
92629;6,2;1956
92640;7,5;1078
92653;7,2;355
88965;5,9;1338
92658;4,6;851
92648;7,3;152
92660;4,6;531
92654;6,5;3178
92643;6,6;9142
92656;5,8;15741
92668;4,8;231
92650;6,8;52882
92677;5,6;601
92657;4,1;365
92678;5,1;678
92686;6,5;459
92666;5;2383
92671;7,2;138
92690;5,8;4201
92692;7,2;19810
92701;7,3;18384
92697;6,3;436
92711;6,9;216
92696;6,7;21537
92720;4,9;576
92722;5,8;49
92713;5,5;787
92725;7,3;562
92715;7,8;291
92718;4,7;402
92719;4,9;3034
92712;6,3;57
92736;5,9;2410
92734;5,4;6306
92748;4,4;370
92752;7,9;1414
92747;4,6;1967
92746;6;1061
92753;7,2;3940
92754;6;374
92772;4,4;522
92769;7,8;932
92760;7,5;463
92774;6,4;2858
92785;5,7;799
92804;7,5;9276
92806;5,2;176
88954;5,9;14573
92798;6,5;672
92802;5,1;2024
92800;6,5;706
92799;4,3;187
92824;7;860
92796;5,7;1962
92836;4,9;1251
92811;4,1;328
92833;7,4;5145
92845;6;1167
92850;4,4;754
92852;7,9;1428
92853;6,3;2165
92844;7,1;210
92857;5,2;5561
92859;4,7;597
92856;5,3;1149
92862;4,3;443
92865;5,5;611
92893;6,9;128795
92892;6,5;839
92906;4,7;1525
92899;8;1278
92881;7,3;5772
92931;7;759
92924;6,4;5586
92908;7,2;168
92932;5,6;691
92935;7,6;14254
92950;2,8;643
92964;6,2;3583
92974;8,2;834
92965;7,8;82803
92967;6,2;302
92985;5,4;8652
92976;7,5;5764
92980;7,8;101243
92993;5,9;24224
92927;5,7;482
92969;6,9;50262
93012;7,4;4790
93017;6,7;991
93008;7,4;1232
93006;5,2;2236
93013;5,6;7094
93038;6,6;4110
92999;6,2;1654
93053;6,5;6597
93046;6,3;2329
93031;7,6;134
93042;7;543
93069;8,3;430145
93060;2,7;5420
93074;7,1;3863
93068;6,5;522
93078;6,4;206
93079;3,5;228
93090;4,9;1079
93092;7,2;1557
93095;5,9;9473
93077;6,4;382
93105;6,4;3854
93075;7,3;89608
93107;5,6;629
93094;5,5;792
93115;5,9;402
93108;6,5;359
93122;4,6;414
93117;6,8;1103
93106;6,7;18000
93139;4,1;2870
93093;8,2;2523
93134;7,1;234
93135;4,4;1799
93148;5,9;22115
93150;7,1;656
93146;7,1;833
93161;7,3;37
93153;5,4;1165
93166;5,5;2784
93173;5;2210
93177;6;411
93147;7,1;69817
93179;6,4;416
93180;7,1;1154
93141;7;11840
93187;6,8;1262
93171;6,1;4223
93172;5,5;161
93196;6,4;2287
93188;5,5;2909
93178;6,4;101
93201;8,1;43509
93193;6,8;82
93198;7,5;5348
93208;6;683
93145;7,4;9262
93211;3,8;516
93203;5,8;2420
93217;5,3;7199
93222;3,1;3295
93229;7,4;3406
93209;4,5;936
93233;7,3;15891
93225;7,3;486
93237;4,4;458
93240;6,8;775
93231;7;2605
93202;7,3;1371
93227;7,5;1239
93260;6,7;38517
93262;6,4;181
93263;7,1;1654
93269;6,8;5806
93279;4,1;373
93242;4,1;8343
93280;6;333
93276;4,6;1179
93288;2,2;511
93278;2,8;28725
93302;6,6;199
93292;8,2;576
93314;6,4;411
93308;3,2;491
93317;5,7;886
93351;8,1;4790
93344;4,6;64
93347;6,8;19998
93380;6,8;123
93385;7,8;64788
93391;6,3;513
93404;2,2;6806
93407;6,3;13395
93409;7,6;178306
93411;5,4;1841
93417;4,7;208
93408;7,3;220
93401;6,2;179
93421;5,3;638
93426;7,9;954
93428;6,7;762
93395;5;4287
93420;6,7;63310
93430;7,2;649
93433;7,2;7046
93414;7,2;4245
93437;7,2;85832
93439;7,2;169
93434;6,2;228
93467;5,7;140
93483;6,2;214
93462;5,5;1626
93485;5,5;504
93470;6,5;2477
93469;5,3;1938
93479;5,9;1086
93491;4,4;102
93493;5,4;2481
93478;8,5;4231
93490;6,9;841
93507;7,9;5769
93511;7,8;9933
93514;3,2;1898
93518;5,3;25432
93509;6,7;705
93526;4,1;106
93535;5,7;21124
93495;6,5;3823
93545;7,4;1186
93504;6;1347
93548;7,2;16694
93562;7,2;894
93564;5,3;695
93569;4,8;275
93541;7,1;33067
93567;7,8;4697
93580;3,7;906
93584;5,5;2905
93598;7;23834
93607;4,5;843
93591;3,5;275
93588;4,6;7
93613;7,1;780
93595;5,2;5288
93610;8,8;5459
93605;7,5;59
93617;6,9;159
93635;6,3;8003
93626;5,2;332
93630;6,5;44688
93631;5,7;145
93652;6;2848
93640;7,1;24278
93642;5,6;247
93647;6,1;722
93651;6,4;1694
93650;6,8;4409
93662;7,1;9009
93679;4,8;326
93660;7,6;2051
93666;6,7;33665
93695;7,4;3680
93670;6;5297
93692;5,6;33405
93694;7,2;353
93690;7,8;77
93722;7,9;7212
93715;7;176
93725;6,8;214
93724;6,8;163
93726;5,9;3096
93746;5,1;4525
93739;7,6;82324
93750;6,7;365
93745;7;187
93727;8,4;2461
93756;6,4;89
93757;6,2;219
93765;7,8;268595
93775;6,7;22636
93779;4,7;28945
93758;6,2;6316
93782;3,4;139
93780;8,2;267597
93781;6,4;3219
93773;7,4;4186
93778;6;7926
93795;6,7;87
93800;7,1;363
93793;7,6;22183
93820;7,1;1241
93813;7,4;92811
93824;6,5;4076
93834;6,2;2661
93830;5,5;359
93822;5,4;532
93845;5,9;649
93842;4,1;2087
93856;4,3;2308
93835;5,7;50
93849;4,5;380
93866;4,9;9934
93859;7,5;163914
93872;7,2;1055
93873;4,2;2262
93857;4,7;248
93871;2,1;1064
93874;4,1;860
93875;6,6;30136
93888;6,6;104621
93896;6,7;1146
93915;4;235
93912;7,3;1069
93937;5,5;1010
93900;8;308
93953;6,7;6539
93942;6,8;651
93963;6,9;826
93966;5,3;3344
93968;3,4;3702
93976;6,4;21390
93938;7,6;6382
93980;5,3;1013
93988;8;823
93972;4,4;746
93993;4,8;2434
93997;6,2;59
77178;5,9;311
93995;4,2;2334
93998;6,1;6761
94010;6,8;462
94001;6,9;1655
94013;5,3;844
93992;7,1;125505
94014;3,9;214
94017;7,1;18267
94008;5,8;30
94012;7,4;11596
94029;5,9;244
94009;4,9;3327
94035;6;603
94022;6,8;8500
94037;6,2;428
94004;6,6;17798
94027;6,4;1778
94058;6,2;5446
94059;5,8;1725
94050;3,9;906
94039;4,9;451
94061;6,5;11812
94074;3,7;31015
94076;4,5;680
94023;3,4;3978
94079;7,9;1839
94077;4,1;165
94089;6,6;6502
94084;5,5;417
94072;7,4;492
94099;7,8;1584
94091;3,1;8029
94120;5,7;100
94136;7;49
94096;7,3;571
94078;5,9;34398
94139;7,1;7549
94140;6,2;25730
94144;2;680
94155;6,5;6316
94157;6,3;197
94145;4,2;593
94154;4,7;936
94171;8;204181
94228;7;297
94231;3,9;243
94239;7,3;1368
94240;5,3;430
94264;5,9;119
94267;5,4;631
94235;7,2;435
52201;5,9;2828
94295;4,5;1048
94290;7,4;112172
94293;4,6;47
94286;6,4;1020
94322;4,6;7112
94323;7,6;2943
94317;6;675
94306;6,3;1971
94319;6,8;1915
94333;6,5;44292
94334;6,1;134
94335;6,1;3858
94320;7,6;1409
94349;7,2;1319
94351;7,8;28576
94338;7,4;6668
94359;7,5;313
94373;6,5;541
94377;7,8;418
94371;4,2;564
94385;7,2;719
94376;7,6;2299
94409;6,7;377
94407;8;596
94564;6;840
94598;8,1;1061
94592;5,9;20696
94604;5,6;3210
94595;5,8;2872
94596;6,8;11648
94608;7,1;22443
94610;5,1;7050
94614;6,4;216
94594;5;3212
94599;8,1;92594
94627;7,6;1749
94643;5,7;2159
94644;6,3;10537
94633;5,5;194
94639;6,5;4697
94653;4,2;147
94646;6,9;3041
94669;6,1;2018
94671;7,1;292
94672;7,4;9009
94665;7,6;3676
94677;8;1289
94685;4,2;4802
94680;7,5;953
94683;7,9;597
94711;7;1396
94715;6,7;16914
94717;7,4;6896
94718;5,5;2179
94703;7,4;170471
94723;4,5;166
94716;6,3;508
94707;6,3;8305
94741;7,3;139983
94739;6,4;5820
94714;8;622
94745;6,3;4012
94733;6,6;11651
94748;5,8;1500
94732;3,6;4797
94752;8;7452
94756;7,3;139
94747;4,9;7013
94746;6,4;21094
94763;4,2;756
94754;6,5;4554
94766;7,3;8535
94749;3,5;126
94772;6;1445
94785;6,7;5683
94795;4,5;3981
94794;6,9;3086
94793;5,6;5511
94801;4,9;960
94815;5,2;726
94796;6,6;304
94818;5,4;104
94788;7,1;34399
94814;6,4;219
94824;7,3;4592
94830;5,7;2493
94821;5,2;386
94829;4,1;390
94845;7,2;326
94835;4,9;3005
94848;7;389
94828;7,7;1592
94849;3,6;11977
94826;6,6;133
94843;4,8;1643
94836;6,5;57178
94864;6,2;3844
94862;6,3;7
94880;7,4;1957
94870;5,9;2965
94888;5,2;11242
94892;7,1;4967
94890;6,7;4222
94886;5,8;55770
94891;7;690
94899;5,2;199
94901;4,8;141
94902;5,6;3509
94912;6,7;17772
94896;6,3;1597
94884;4,4;262
94910;7,2;1106
94903;6,9;2591
94923;5,3;316
94918;6,9;6369
94926;6,1;7650
94935;4,7;314
94920;5,2;9384
94921;7,1;728
94943;6,9;109240
94900;3,6;267
94948;7,2;1509
94941;7,7;50099
94949;4;243
94959;6,3;28821
94965;7,3;26887
94966;6;4452
94963;6;726
94981;7,3;1931
94982;5,2;2163
94964;4,3;135
94971;4,5;877
94999;7;708
95014;4,7;286
95007;7,3;47252
95033;8,3;535036
95018;5,9;523
95038;7,5;2186
95039;7,4;598
95042;7;2240
95052;6,4;338
95055;5,2;681
95024;5,2;306
95065;7,4;318
95057;3,8;629
95062;7,3;14340
95084;6,9;52
95099;6,3;8339
95090;5,4;295
95100;5,5;7258
95109;6,8;507
95091;2,6;523
95096;6,1;857
95127;6,1;949
95136;6,2;2317
95121;5,5;83
95152;3,8;473
95134;7,6;102802
95161;5,2;2301
95147;5,8;2829
95171;6,9;35636
95176;7,4;211
95169;4,9;228
95179;4,9;1303
95180;5,2;19310
95181;6,5;344
95185;6,1;14430
95190;5,6;524
95188;7,1;1337
95219;5,9;1277
95240;7;17729
95245;7,6;792
95246;4,1;430
95258;3,2;1131
95243;7,4;687
95264;7,7;35153
95252;6,6;25477
95255;6,9;14935
95272;5,9;26767
95273;5,7;920
95290;6,8;1381
95276;5,1;2101
95298;5,2;789
95288;6,1;232
95291;7,3;1111
95278;6,5;27849
95296;6,9;300
95297;5,6;5978
95306;7,6;2518
95304;4,9;1660
95314;4,9;31
95327;4,2;2448
95328;5,9;1618
95318;8,5;117914
95329;6,2;1669
95335;8;2333
95332;7,8;822
95343;6,5;9359
95350;3,4;1775
95336;4,2;689
95359;7,9;3332
95362;7,4;578
95368;6,4;4069
95381;4,8;406
95383;5,8;467
95387;7;1346
95388;7,7;3178
95390;5,9;1631
95391;3,5;3854
95384;5,6;453
95386;7,4;431
95398;5,7;1844
95370;5,9;535
95417;7,3;99
95408;7,2;10646
95405;6,2;579
95364;4,4;4490
95411;6,6;36
95424;5,4;695
95430;6,1;20967
95446;8;1030
95443;7,8;191
95410;7,5;1417
95454;5,4;1093
95456;7,9;3061
95477;8,3;11111
95469;8,2;9888
95470;5,8;6814
95490;5,6;894
95485;7,3;56163
95491;6,4;162
95504;6,7;4408
95486;7,6;37063
95499;6,2;12274
95521;6;3616
95534;7,2;1127
95513;7,2;264
95514;7,1;2401
95527;7,9;1122
95517;6,5;284
95547;6,1;633
95544;6,6;1056
95566;3,4;7110
95562;7,5;791
95532;7,1;1095
95576;7,3;139
95592;6,1;11750
95595;6,9;414
95599;6;2308
95601;6,9;82
95600;6;8730
95585;7,1;2224
95609;4,7;397
95631;5,4;1441
95628;6,9;4872
95640;7,6;50334
95633;6,7;1311
95651;5,9;4332
95656;5,6;704
95615;8,9;2425
95659;6,2;7241
95654;5,9;1033
95667;7,8;61013
95649;7,6;23326
95677;5,9;11726
95657;6,1;3541
95664;5,8;318
95665;5,2;20063
95689;6,2;16814
95692;7,6;104386
95707;7,5;7685
95717;5,9;3104
93746;6,7;284
95730;7;2407
95711;6,4;1741
95732;7;104
95731;5,5;1914
95738;5,6;32719
95744;6,4;218
95761;7,2;164
95766;4,4;1549
95758;7;202
95775;6,7;29523
95778;8,5;134224
95767;6,1;1942
95776;7,9;67
95790;7,7;12104
95802;7,5;8970
95803;5,7;1350
95801;4,6;125
95804;3,7;288
95814;6,9;724
95829;6,2;954
95838;6,7;230
95857;7,3;95
95859;6,5;8773
95865;6,3;1374
95855;6,8;166
95856;7,1;2498
95871;6,7;2476
95873;6;57
95863;6,4;650
95877;4,2;626
95869;6,4;223
95868;5,3;1022
95879;7,3;472
95882;7,3;5603
95897;3,6;445
95902;4,3;23372
95884;5,7;806
95905;5,9;12335
95899;4,5;12231
95891;5,7;960
95918;6,2;12715
95927;5,3;695
95943;5,4;1540
95926;5,9;2384
95906;5,8;6256
95929;8;359903
95955;5,7;83388
95958;6,4;1343
95960;7,9;358
95969;7,3;422
95970;6;45841
95965;6,2;1773
95977;4,2;1194
95979;5,1;5240
95991;5,2;794
95983;6,6;1459
96005;6,5;1715
95995;7,7;9440
96020;5,8;12777
95992;6,1;301
95989;6,1;2745
96024;7,2;132
96026;8;6035
96030;5,7;2713
96048;6,6;971
96031;5,8;4481
96056;4,7;2649
96039;4,8;790
96032;7;55561
96063;6,4;16059
96073;3,8;167
96062;5,9;9928
96075;6,4;463
96058;6,8;8860
96100;5,6;16744
96103;5,8;8705
96096;5,8;1758
96089;5,2;4423
96121;4,8;2435
93997;3,7;122
96116;5,7;6260
96120;6,2;163
96133;9;3624
96128;4,4;1703
96144;4,1;300
96155;5,8;309
96158;2;5415
96151;3,6;424
96161;4,7;660
96168;5,2;604
96163;6,8;3370
96173;7,1;468
96162;7,8;23032
96165;6,3;2572
96182;5,7;641
96202;7,5;649
96191;5,7;2984
96195;5,6;1393
96186;5,9;2576
96205;5,5;1058
96213;5,8;3085
96225;3,3;99
96241;4,4;677
96243;7,1;920
96245;6;21757
96246;6,8;992
96220;7,3;9506
96221;7;13287
96253;7,1;1000
96254;8,1;13118
96259;4,8;768
96248;7;2424
96261;7,3;64087
96258;6,9;744
96284;8,3;145317
96285;6,2;1006
96282;6,7;6096
96275;5,9;1426
96296;6,4;235
96311;8;3714
96290;7,7;5298
96291;5,8;1094
96312;7,4;4925
96330;5,2;534
96320;7,4;25133
96334;5,2;1641
96323;4,8;3766
96326;7,3;471
96339;6;80151
96322;7,6;2456
96338;4,8;950
96342;7,2;282
96358;6,9;11204
96318;8,1;870
96331;5,4;2635
96380;6,9;2717
96388;5,7;6719
96382;6,1;268
96429;5,2;2923
96427;6,2;7389
96428;7,2;76250
96448;6,5;2307
96411;7,2;146
96442;3,9;1028
96455;7;6776
96456;7,7;127268
96440;7,1;5344
96463;6,7;38458
96465;7,1;1112
96466;5,2;462
96467;4,9;570
96468;7,3;43
96484;5;7034
96488;7,5;454
96494;7,3;72
96505;6,5;1049
96519;5,7;1404
96509;6,8;39670
96489;5,6;1202
96525;7,2;2147
96537;7,9;3459
96542;8,8;13327
96641;6,8;47459
96736;7;1308
96746;7,1;99
96749;7,2;39127
96766;7,6;122497
96756;7,3;414
96742;3,7;325
96787;6,7;23762
96789;3,3;3523
96806;5,6;965
96771;6,4;20728
96796;6,6;381
96818;3,6;236
96841;6,3;4725
96844;6,8;303
96830;5,1;123
96826;7,1;536
96865;6,3;642
96871;1,9;10019
96872;5,4;2441
96877;7,1;549
96843;8;3379
96882;5,8;1033
96873;6,6;635
96874;7,2;186
96880;8,1;1352
96896;5,3;266
96886;7,8;292539
96876;6,4;495
96854;8,1;2347
96910;7,6;246305
96897;6,3;8980
96915;5,2;807
96923;5,9;2848
96945;6,2;9683
96947;6,3;3525
96928;6,9;79516
96930;5,6;909
96955;4,6;771
96954;7,2;71370
96971;6,7;557
96996;4,5;795
96980;6,1;1125
96978;3,6;2257
97003;4,5;255
97019;4,8;647
97010;6,6;36629
96935;7,1;31352
97029;6,2;156
97037;6,8;199
97040;5,4;840
97030;6;416
97031;5,8;732
97023;7,8;55
97035;7,2;8045
97052;6,3;57
92736;6,4;7994
97046;6,1;619
97055;6,9;1102
97097;4,5;941
97083;6,5;1114
97076;4,6;301
97078;8;481
97101;6,8;253
97115;5,7;544
97117;4,8;207
97106;7,3;375
97064;7,4;2250
97108;7,5;25138
97110;5,7;3798
97102;5,8;2394
97127;6,2;3402
97118;5,2;840
97111;7,4;523
97120;4,1;3105
97138;5,4;264
97121;7,7;309
97161;6,8;27893
97164;6,8;944
97154;6,1;3489
97144;6;2374
97168;8;39861
97125;5;22181
97140;7,3;630
97178;5,1;6542
97181;2,3;1309
97176;8;254082
97167;2,8;118
97180;7,9;36458
97204;7,8;900
97197;6,2;1677
97213;8,3;16405
97225;7,9;54561
97218;3,7;297
97232;7,4;23753
97242;3,9;403
97223;7;3400
97245;5,8;4572
97238;7,5;3035
97246;5,2;15616
97259;4,4;217
97262;6,4;523
97263;7,1;78
97267;6,4;9319
97237;7,4;65676
97241;5,3;863
97265;7,8;870
97255;7,1;1183
97272;6,8;1599
97278;6,1;1954
97264;5,6;491
97304;6,7;688
97294;6,2;10659
97291;5,6;8973
97330;5,6;1364
97334;6,3;2049
97336;6,8;16680
97324;6,5;5198
97338;4,1;454
97337;4,6;1805
97316;7,6;81166
97353;4,9;15540
97370;7,3;212
95169;3,1;851
97373;4,1;522
97366;6;14397
97368;5,7;1635
97375;5,8;7482
97392;8,2;3212
97374;5,4;84
95152;7,3;498
97411;4,5;21052
97390;5,4;584
97412;4,9;116
97421;6,5;555
97426;6,5;123004
97430;3,4;1491
97431;6,3;908
97425;5,2;435
97437;6,1;4844
97440;7,9;97187
97443;6,8;11898
97445;6,6;2981
97446;6,2;12037
97459;4,4;160
97458;6;2992
97460;6;1118
97480;7,2;779
97489;5,1;20751
97476;5,9;13350
97483;7,3;53384
97495;7,8;22195
97501;5,8;791
97505;3;950
97500;5,6;5244
97502;5,2;1274
97523;4,8;2230
97529;7;3990
97533;6,2;95448
97525;3,8;162
97530;5,8;1716
97532;4,5;1599
97536;7,4;1002
97563;5,6;585
97552;6,1;1121
97569;6,1;1646
97559;6,4;4405
97581;8,5;3909
97566;8,3;458883
97578;5,9;2189
97572;7,1;523
97586;5,5;4828
97615;2,7;743
97632;7,5;5650
97637;5,7;2037
97638;6,4;4232
97609;6,1;6426
97628;6,9;901
97650;4,9;30567
97649;6,3;32826
97661;5,9;24401
97639;6,3;3083
97664;7,2;259
97683;5,3;1815
97672;6,4;107
97697;7,1;778
97704;7,7;8006
97676;6,8;561
97678;6,9;4324
97716;4,2;191
97719;6,3;814
97709;7,2;117551
97735;8;2042
97696;7;4716
97730;6,8;3837
97733;5,7;12017
97739;7,2;45
97755;7,4;13662
97724;6;7265
97760;5,8;1853
97777;7,6;150429
97759;5,8;59704
97780;6,3;26472
97772;6,6;67241
97744;5,9;4969
97792;6;701
97784;7,9;66761
97816;7,9;803
97812;6,9;736
97841;7,4;1316
97843;7,2;45779
97817;8;489
97845;6,1;122
97820;6,7;15177
97860;3,7;494
97876;6,1;3190
97882;5,7;4290
97885;7;5630
97891;6;1580
97894;7,3;1822
97886;5;3377
97912;7;144
97915;7,7;4126
97906;3,3;439
97907;7,9;45828
97939;6,9;104
97953;4,3;585
97940;7,6;16951
97942;5,9;483
97944;7,6;95500
97960;5;1872
97913;5,6;6478
97969;5,1;26679
97983;5,6;201
97966;6,4;12822
97967;4,2;4384
97989;4,9;423
97973;5,6;453
97996;7;1393
97997;7;365
98002;7,2;3074
98021;4,8;147
98028;4,9;1010
97993;6,5;129
98032;5,8;1420
98024;7,7;345
98025;5,6;1423
98042;7,2;145
98037;5,9;352
98005;4,3;330
98016;5,4;503
98044;7;33843
98069;6,2;4265
98070;4,6;272
98074;5,9;1490
98075;6;446
98068;5,5;165
98080;5,9;154
98059;7,1;172
98084;6,4;5965
98053;1,9;1130
98050;6,5;180
98083;6,8;4075
98063;7;177
98085;6,6;57987
98086;5,2;8307
98099;7;1352
98089;4,5;492
98091;5;1076
98095;4;20032
98107;5,4;2700
98092;6,2;2844
98117;7,3;1242
98114;4,3;1180
98138;6,8;68
98141;6,8;82
98136;6,9;392
98155;5,6;14622
98143;5,6;6051
98145;4,9;1168
98159;6,9;79
98137;6,1;1491
98162;7,6;709
98177;7,8;542
98157;6,3;892
98167;2,3;1803
98158;5,3;2268
98190;7,5;935
98191;5,9;230
98192;4,4;2532
98195;6;2217
98196;5,9;947
98186;4,1;619
98207;7;357
98199;4,5;45
98156;4,9;5852
98182;7,4;415
98206;6,4;38883
98208;8,6;18
98210;7,5;21837
98215;3,9;144
98218;7,3;1633
98221;4,5;333
98224;4,3;1068
98232;7,5;745
98240;4,8;150
98243;7,7;12655
98255;3,5;646
98259;7,5;62107
98260;7,2;91
98241;7,4;510
98254;7,1;491
98211;6;629
